Category,name,brand,primaryCategories,reviews.date,reviews.text,reviews.title,reviews.username
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-21T00:00:00.000Z,Easy access to my Amazon account. Easy to set up and use.,Easy to use and set up,Alf56
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,This tablet works well for surfing the internet and playing music.,Good cheap tablet,DeAnna
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-08T00:00:00.000Z,This serves every function I need in a tablet. Price is right.,Good Value,iowaman44
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,Always a good price and good for what it's meant for.,Great product,Ksdad16
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-19T00:00:00.000Z,"Bought this for my son,, the size is perfect not too small not too big. Kid friendly..and easy to use. Overall o rate it 5 stars..no problems to list",Great Tablet,Weritabonita
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-10T00:00:00.000Z,very good product and right on the cost! Great gift for the holidays.,Love it! Easy to use and fun,tamtts1948
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-08T00:00:00.000Z,"Daughter got this as a present. It was easy to set up and display is great. Features allow us to limit her time on games, web, etc. while allowing her unlimited time to read",Bargain tablet,LazyParent
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-07T00:00:00.000Z,Bought for our 6 year old. Great parental controls allow you to keep track and monitor use. Would recommend for others to get for their children,Great for kids,Anonymous
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,"its fast, it has good lighting. its got the 16gb space, best gift ive bought for a bookreader.","wow, over the top happy",erockmon
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,"On Christmas Eve I went in looking for an iPad as a gift. They were sold out and I was directed to the Amazon Fire HD8. The picture quality is amazing (hence the HD). I watched a movie on it and the picture was better than my HD tv. I have to say, I would buy this tablet over an iPad any day...AND it cost less than a fourth of the price!",Excellent tablet for the price!,soccermom
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,This was a great Christmas gift for my kid. This allows them to store their favorite books and play some educational games. Its nice to also have an optional MicroSD card for extra storage.,Great tablet for a beginner.,Wazzie65
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,Simply does everything I need. Thank youAnd silk works wonders,Excellect,TommyL
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-05T00:00:00.000Z,It reads my textbooks to me while I play card games. Why did I wait so long to buy this thing? I should add that I am an Amazon Prime member so that might be needed to take full advantage of this feature. Cortonna will read all of my books to me. I didn't have to upgrade my books or pay extra per book.,Only Wish I would have bought it sooner,PCTech
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-03T00:00:00.000Z,"Biting as a gift, my only concern was the size and the Amazon interface. It was easy enough to download the Google play store, so it was familiar to the user. Size was an initial concern, but it was just right to watch movies without being so cumbersome.","Great tablet, right size",Rdeleon
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,Great value for such a well made tablet. Everything you need for a low price,Great tablet,ronnie
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-14T00:00:00.000Z,Great tablet for under $100. HD quality and it works just as good as any tablet.,Awesome tablet,Ozzie
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,"Love the new Fire - great for books, games, and getting online! Easy to use features and perfect size screen to take on the go!",Great for reading!,preciousmickeyfan
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-04T00:00:00.000Z,make sure you buy a micro sd card with at least 64 gb of memory. or you will have to constantly delete old items.,works great.,dandandan
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-06-03T00:00:00.000Z,My 4 year old Grandson loves his Kindle. He had to have one after his sister got one.,Great tablet,Wanoo
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-06T00:00:00.000Z,Can't beat the value on this. 5 stars even though it has less apps than the play store.,Great Value,Eric
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-07T00:00:00.000Z,"This tablet is great for books, audible books, music and all things Amazon. The included browser (Silk) is not the best. I purchased expanded memory (64GB SD card) for about $30 more and a cover for about $20. The biggest issue I have with this unit is that it is slow (when compared to an iPad) and it tends to freeze every so often. For about 2.5x more money, consider an iPad instead.",Not an iPad by any means,RudysReview
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-28T00:00:00.000Z,I gave this Amazon Fire HD8 as a retirement gift for my friend and she absolutely loves it!!,Great price for such a great item.,Lisa
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,"I would like to say this is my best tablet I have ever buy till now. I will rate it more then iPad Mini. Its best with battery, wifi, touchscreen, sound etc. I had other tablet for my kids earlier, but after having fire hd8, I will not recommend or like to go for any other brand in future. You can't get such good quality product in such less price. I am really very happy on my right decision to choose fire hd8 for my family and kids.",Best tablet ever,AnandPatel
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-10T00:00:00.000Z,Love my new Kindle Fire - easy to use - the battery life is amazing!!,Love using Kindle Fire,burns
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-26T00:00:00.000Z,One of the best tablets on the market for its value,Great Tablet,Fiero
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-10T00:00:00.000Z,"I use it mainly for reading e-books and browsing. However, I wished there were more apps available. Also, before unlocking the tablet, ads are shown in the lockscreen. If the tab is locked, it stops streaming the ads. You can pay $15 to disable the ads permanently. I only recommend this for basic use. If you want to use it for games or other apps, I would recommend a stronger tablet like the ipad or samsung galaxy.",Works for my applications,gUdsNax
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-07T00:00:00.000Z,My wife and kids love it. Easy to use. Great for the price.,Great Tablet,Jgp1
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,This is the 3rd Kindle Fire that I have purchased. This one is much faster and more user friendly. We just bought our 2 grand daughters and 2 grandsons a Kindle Fire with the youngest 8 yrs old. He has it mastered already. Great tablet for a good price.,This is the 3rd Kindle Fire that I have purchased.,CLKC
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,"Never owned a tablet before, but am loving it so far.",Awesome tablet,Teresatf3
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-03T00:00:00.000Z,Love Alexa and all of its features. Love that I can listen to music and read ebooks,Love Alexa,mydaycare
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-08T00:00:00.000Z,I bought the Kindle Fire HD as a Christmas gift for my mom. She has never had a computer or Kindle. She loves it. Best gift I gave her. She plays a lot of games on it. That keeps her mind working. Love the size of screen.,I bought the Kindle FireHD for a beginner,Molly
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-17T00:00:00.000Z,"Got this to replace the Samsung tab A 7"". That Samsung tab lagged a lot but I haven't seemed to have as much problems on the fire tab, the only downside is that the battery dies fast.",Good purchase,Jinzheng
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,Bought this tablet cause it was super cheap during December. It's a good tablet for someone who doesn't need a powerhouse,Awesome tablet for a good price,anferni671
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-27T00:00:00.000Z,I purchased this when my last tablet died. It meets all basic needs and the price was great.,Great price for a basic tablet.,doglover
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-06-02T00:00:00.000Z,"Happy with the purchase, found it on sale could not pass it up!",Great value and well,Rocker
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"Great for reading e-mail, pictures or viewing internet.",Fantastic for light internet access.,Billy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-28T00:00:00.000Z,I'm disappointed that it doesn't have a mirror display mode.,"It's an ok tablet, but very limited in apps.",Negrosylar619
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-17T00:00:00.000Z,Wonderful little buy! Tired of my bulky tablet. This one stays charged a lot longer!,Wonderful buy for the money spent,roxxx
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,"Bought this for my daughter to use in school, she loves it! Product works great! I also bought the older version for my mom and she lives it as well",Love it,Ladybug
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-16T00:00:00.000Z,"Have a nook , this is much better has more apps and thru amazon","Have a nook, this is better has more apps and go",pjae4121
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,It is a reliable easy to use tablet. Holds charge well and provides for my needs.,Great Tablet,Samsungjunkie
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-10T00:00:00.000Z,Fast working tablet but very limited on apps. I like it but it was not really for me. Only apps available were from the Amazon app store so many apps that I hoped to use were unavailable. So it is good for limited use.,Great tablet but not for everything,bjenk
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-17T00:00:00.000Z,"I have owned several kindles. I don't know what I do to them, but they tend to die rather quickly. Thank goodness for Best Buy's extra protection. The last two that quit on me were replaced quickly and effortlessly. Excellent customer service as well!",Just as expected,Lisa
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-03T00:00:00.000Z,"I lost my tablet in Germany and wanted a replacement fast. Best Buy, had both the 7 and 8 inch Kindle fires in stock, after reading the reviews, I decided to go with the 8 inch. Boy was I glad that I did, the larger viewing area, is great for watching movies and Netflix on the airplane. The 8 inch has stereo sound , unlike the 7 inch which has only mono. Overall I am really happy with this tablet",Excellent tablet,gorzalskism
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-29T00:00:00.000Z,I had the original Kindle and just decided to upgrade. It ​is a very functional and easy to use.,Good reader,Bill
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,"I had Microsoft Surface, unfortunately daughter dropped and cracked screen so needed a new tablet. Since went back to laptop for work didn't need another Surface. Settled on 8"" Kindle HD over Samsung and IPad mini due to value. I only use for social networks, email, games, internet search, and occasional viewing of videos. This is a good basic tablet that can handle this no problem with a good wifi connection. Great value as I paid under $100 during the holidays and it has been as good as my Surface for these basic uses.",Awesome tablet for me,JWF46
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,The device is a good item and I really recommend to everyone,It was good,Danny
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"I love it a lot and use it daily, bought books....",Kindle Reading,Vadher4799
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-10T00:00:00.000Z,Perfect size for reading watching movies and carrying on a plane,Great Kindle,Robert
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-16T00:00:00.000Z,"I love my kindle. It fast, great pict quality and is so convenient to use. I love using it to watch Netflix. It worth the purchase if you don't want to spend so much money.",The best !!!,Chavez
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-08T00:00:00.000Z,"I bought this as a light-weight alternative to an iPad for collecting and enjoying Kindle and Amazon Video products. When combined with the dedicated Fire cover, it's low price along with a very readable screen and the option for a Micro SD card make it an excellent choice for travel and time spent in waiting-rooms, etc., allowing lots of memory space for ones library as well as flexibility regarding how it is held or positioned.",Great for Amazon-related activities,mediaropa
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"Not much to say here. Cheap, fast and very functional. I was able to install google play store and everything works perfectly. Best tablet in its category. If you want something better, you better be ready to pay 3-4 times the price.",Great performer,barom
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-07T00:00:00.000Z,It was by far the best deal out there for the money very happy,Great reader,Billie
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-28T00:00:00.000Z,Got this for my wife. She uses it daily to read She really lokes it.,My wife loves this,Brad
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-01T00:00:00.000Z,This tablet is really easy to use and since I'm a Amazon Prime member the video's and music is easy to access. I'm really surprised how fast the unit compared to my older i-pad. I would recommend this if anyone wants a good value product.,Very easy tablet to use,Doug
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-19T00:00:00.000Z,"This feels like an affordable tablet. While not the best in class, it isn't priced to be that either. Works well. Happy with purchase.",not the best in class but priced right,Dropp
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,Bought this for my 9 year old Godson and he loves it. He would play it for hours on end if his parents would let him. He mostly plays games on it but he also uses it to watch videos and read books.,Great tablet for kids,Linda
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,"Hoped this Fire HD 8 would be faster than my old HD Fire...not so much, I guess I expected the new Fire HD 8 to perform better but it still lags and is slow to load information while surfing the Internet. My wife's Ipad is light years ahead on this one, but what do you expect from a 60-70 dollar tablet.",Nice screen resolution.,Dilly
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,Currently setting everything up on it but so far so good.,Nice,Skore
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,"Perfect for teenage tablet, perfect for homework!!",Great tablet,Reviewer
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-08T00:00:00.000Z,"My daughter loves this kindle, she does so much with it,well worth the money.",Kindle fire hd,tinkerbell
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-26T00:00:00.000Z,"I needed to upgrade from the orginal Kindle fire and this Fire works great. Videos,games, email and battery life all are great.",Great Tablet,gameraim
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-31T00:00:00.000Z,"This tablet is not a high-tech state-of-the-art Speed Demon, but on the other hand it is more than good enough for daily use. The two biggest benefits to me are that it now comes with Alexa built in, and, you can download Amazon movies to the device to watch offline, for example on an airplane. These two features alone make it worth the very reasonable price.",Great for consuming content,Notdub
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-06T00:00:00.000Z,I bought this tab for my daughter's birthday.its got a good screen and sound for the price. I also play for the children's app freetime which is perfect for her.,Awesome little tab!,Maggie
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-25T00:00:00.000Z,I bought it as the display for my Echo. Turning on Voicecast routes information to the tablet with the voice reaponse. It'S been exactly what I hoped it would be and the price was right.,Great Screen For Echo,devinhenkel
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,I would buy another one for the priceGood product,Great price,Deb1958
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-18T00:00:00.000Z,Not a huge fan of products that aren't Apple but this one is good. Haven't had any problems with them at all.,Great tablet,JWGRANT2
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-10T00:00:00.000Z,"Great little tablet to take with you, great for kids",Good value,Tina
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,"I bought this as an upgrade from my old Kindle. Works awesome, i can even watch movies through my Amazon Prime. Plenty of apps to choose from. Awesome little tablet.",Great tablet,boste03
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-04T00:00:00.000Z,I didn't actually use as I bought for a gift. My grandson already had one so we returned for a pair if 3-d goggles.,Great for young readers,Mimi
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-27T00:00:00.000Z,This my second kindle .. it's light and faster than my previous kindle ..came with free audio books for 30 days which is cool ... better screen .. it does seem to be long than wider .. which I'm ok with and I got this on sale for 60 .. great deal,Always a good purchase,Jnev
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,You will not find another tablet like this with the affordable price.,Good affordable tablet,Melissa
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-16T00:00:00.000Z,Just a simple kindle. Doesn't have the glass back.,Great basic kindle,ISUgal
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-13T00:00:00.000Z,The tablet works just great and the price can't be beat!,Great tablet,MotivRud
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,"Great value for the money. However, the operating system is a bit clunky. Constant notifications and messages to delete. Some can be turned off, other seem to just keep appearing. The reader app surprisingly is less than intuitive.",A mediocre tablet,TheoG
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,Easy to use. Perfect for using for my clinicals in nursing school,Great product.,Missy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-15T00:00:00.000Z,the first worked fine for three weeks then stopped. took back and got a replacement. this one lasted almost a month. again took it back and was told I had to deal with Amazon.Found out thru Amazon webpage that units simply froze up and how to reset it. Was upset that store associate knew nothing about the product. Had to research everything myself.,stopped working after 3 weeks.,genius
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-31T00:00:00.000Z,I bought this for my wife she loves how easy it is to use and small enough to take on trips.,Great tablet,alderave1
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,Purchased these for my grandkids...and they absolutely love them. They can play play their games to their hearts' content. They ar ed really fast too.,Great Gift,canman39
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-16T00:00:00.000Z,If you enjoy reading you will not find a better device. Excellent price for a product of this quality,Good tablet at a great price.,Djoyner
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-01T00:00:00.000Z,"This is actually a pretty good little tablet. It is not the most powerful and it doesn't have the highest resolution screen. But for the price, you can't go wrong. It does what it is supposed to do and for the low price you won't feel much pain if you break it. A perfect first tablet for the kids or a nice secondary tablet that you can just toss in a bag or the car for road trips.",Hard to beat for the price!,Duluthian
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-08T00:00:00.000Z,Bought it on black Friday for 60$ .Value for money tablet. It lags at heavy tasks and also apps are reloaded when 2-3 apps are opened at same time. But at this price it is expected. Go for it if budget is <100$.,Great budget tablet,Jigs
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,Perfect cheap device for kids and grandkids nice to have sitting around,Perfect,Newwers
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-10T00:00:00.000Z,"I purchased two of these for my kids, ages 12 and 10. Forget the IPod touch. For the price, this tablet can't be beat! They can download games, books and movies for free all included with my Amazon Prime membership. Awesome!!",A MUST if you have Amazon Prime,Ingie
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,did not expect this kind of quality for the price I paid. very surprised. nice product.,great tablet! very nice quality!,ewohl726
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,"This tablet is really good for the price, especially on the holidays. If you are a movie watcher or just using it for games it has great speed with a quad core. Highly recommend so e-book as well. Very happy with my purchase I bought 3 already.",Great tablet for the the price,Aguirre
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-14T00:00:00.000Z,it is small enough to carry in your purse and open up a whole new world while waiting at appointments.,can download audio books,needabreak
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-09T00:00:00.000Z,This is a great device. I needed something small to read books on. This device is exactly what I was looking for.,Needed something to read books,Joe12345
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-25T00:00:00.000Z,So far it does what I want. Very happy with the price too.,Awesome tablet,cjsoto2
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-19T00:00:00.000Z,I got this mainly to watch tv/movies. Battery life is best of all devices I have used to date.,Nice,TomP
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-25T00:00:00.000Z,Amazon MayDay functionality is not available and this was unexpected. Other services and functionality as expected,Performs as expected,dennislwalker
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-15T00:00:00.000Z,"Great tablet, fast & reliable. Only downfall is having to pay to remove adds.",tablet,Maria
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-31T00:00:00.000Z,I love my kindle fire it's is good for watching movies reading and anything you need a tablet for.,Love for a reader,Unique
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-12T00:00:00.000Z,"This is a cheap tablet but really worth for the price. I bought this when it is on sale for $69 + $40 for 128 GB SD card, you have a great tablet when plenty of space. I used ipad for a while but i think it is so overpriced . This tablet is a deal !!!",Great device,LeoHan
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-20T00:00:00.000Z,For its price. Amongst the others I felt this was a deal,Great tablet,techy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,"I recommend this tablet !!! I like it a lot , perfect size and perfect price",Great product,Edysel
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-30T00:00:00.000Z,upgraded my 3 year old kindle- same old. doesnt seem that great of a difference. the graphical interface still sucks but its decent for reading.,basic kindle,onevarg
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,I had a smaller version and this was easy to adjust to and use.,great buy and easy to use,46chevy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-17T00:00:00.000Z,Super easy to set up and use :)Got one for daughter and got one for self!!!!!!,great for a beginner,ndfer
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-31T00:00:00.000Z,Really enjoy this product. Love watching movies and playing games on my Fire HD 8,Easy play Apps,Socks1971
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-28T00:00:00.000Z,This was so easy to set up and the print can easily be adjusted to extra large. My 78 year old dad was really happy with his first experience with technology. He is now surfing the net and reading news online. Highly recommended.,Perfect for My Dad,Wendy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-03T00:00:00.000Z,"I absolutely love my kindle 8! Great picture, storage & sound. Can't live without my kindle!",Use my kindle 8 more than my laptop!,KitKat
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"The UI experience is great, especially for Prime members. The tablet is quick and responsive with plenty of memory to ha for any task.",Great UI Experience,gllanes
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-04T00:00:00.000Z,The best tablet for the price i use it everyday to watch youtube videos,Great tablet for a beginner,kokirios77
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-23T00:00:00.000Z,I purchased this tablet for my granddaughter and she just loves it...so much I have to take on the week days ...,Great tablet,Desire604
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,Got this for the kids for Xmas...was the BEST gift.,Great Teenage Gift,Bemis
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-14T00:00:00.000Z,The best tablet for the price! All three of my children have one & they are worth it!,Amazing deal,JTShep
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-24T00:00:00.000Z,"Hoping for an updated hdx kindle, but settled for this. Enjoy the expanded sd slot.",Excellent Kindle,poorteacher
